,date,price,sentiment
176,2021-11-17T08:00:00+00:00,59590.2644947863,0.5
177,2021-11-17T09:00:00+00:00,58928.824617671075,0.5
178,2021-11-17T10:00:00+00:00,60426.254270236364,0.5
179,2021-11-17T11:00:00+00:00,60769.0024898321,0.5
180,2021-11-17T12:00:00+00:00,60474.8819994439,0.5
181,2021-11-17T13:00:00+00:00,60133.87998104325,0.5
182,2021-11-17T14:00:00+00:00,59644.25993772215,0.5
183,2021-11-17T15:00:00+00:00,59674.32477044439,0.5
184,2021-11-17T16:00:00+00:00,60400.8811398825,0.5
185,2021-11-17T17:00:00+00:00,60242.61060367735,0.5
186,2021-11-17T18:00:00+00:00,60481.92917604258,0.5
187,2021-11-17T19:00:00+00:00,60229.16203984978,0.5
188,2021-11-17T20:00:00+00:00,60409.91822389988,0.5
189,2021-11-17T21:00:00+00:00,60103.53130817105,0.5
190,2021-11-17T22:00:00+00:00,59984.563382932814,0.5
191,2021-11-17T23:00:00+00:00,60348.66278966322,0.5
192,2021-11-18T00:00:00+00:00,60507.70596388412,0.75
193,2021-11-18T01:00:00+00:00,60578.94224457444,0.75
194,2021-11-18T02:00:00+00:00,60662.048586539095,0.75
195,2021-11-18T03:00:00+00:00,59855.2999020073,0.75
196,2021-11-18T04:00:00+00:00,59688.99960151819,0.75
197,2021-11-18T05:00:00+00:00,59806.47806144519,0.75
198,2021-11-18T06:00:00+00:00,59831.596623068675,0.75
199,2021-11-18T07:00:00+00:00,59739.65357854015,0.75
200,2021-11-18T08:00:00+00:00,59661.84186223281,0.75
201,2021-11-18T09:00:00+00:00,59301.64391528711,0.75
202,2021-11-18T10:00:00+00:00,59791.49271534788,0.75
203,2021-11-18T11:00:00+00:00,59223.80389510101,0.75
204,2021-11-18T12:00:00+00:00,59131.436842768475,0.75
205,2021-11-18T13:00:00+00:00,59212.5733529079,0.75
206,2021-11-18T14:00:00+00:00,58908.23650768979,0.75
207,2021-11-18T15:00:00+00:00,58099.10589375697,0.75
208,2021-11-18T16:00:00+00:00,57320.69440920255,0.75
209,2021-11-18T17:00:00+00:00,57556.53309749646,0.75
210,2021-11-18T18:00:00+00:00,58009.46344125678,0.75
211,2021-11-18T19:00:00+00:00,57937.31934674916,0.75
212,2021-11-18T20:00:00+00:00,57975.20478755942,0.75
213,2021-11-18T21:00:00+00:00,57569.65527151937,0.75
214,2021-11-18T22:00:00+00:00,56633.338273451576,0.75
215,2021-11-18T23:00:00+00:00,56900.46852333225,0.75
216,2021-11-19T00:00:00+00:00,57495.829817257385,0.75
217,2021-11-19T01:00:00+00:00,56702.594744317925,0.75
218,2021-11-19T02:00:00+00:00,56024.47429273944,0.75
219,2021-11-19T03:00:00+00:00,55901.87613089229,0.75
220,2021-11-19T04:00:00+00:00,56261.81365848635,0.75
221,2021-11-19T05:00:00+00:00,56415.75287019777,0.75
222,2021-11-19T06:00:00+00:00,56293.40974994506,0.75
223,2021-11-19T07:00:00+00:00,56005.36542655056,0.75
224,2021-11-19T08:00:00+00:00,57037.82896919687,0.75
225,2021-11-19T09:00:00+00:00,56999.07675138538,0.75
226,2021-11-19T10:00:00+00:00,56891.291785384354,0.75
227,2021-11-19T11:00:00+00:00,57005.66732119479,0.75
228,2021-11-19T12:00:00+00:00,56897.384001886705,0.75
229,2021-11-19T13:00:00+00:00,57623.8729987056,0.75
230,2021-11-19T14:00:00+00:00,57972.410657047505,0.75
231,2021-11-19T15:00:00+00:00,57908.583408917635,0.75
232,2021-11-19T16:00:00+00:00,58177.044210077365,0.75
233,2021-11-19T17:00:00+00:00,58000.72857960461,0.75
234,2021-11-19T18:00:00+00:00,57904.5207095043,0.75
235,2021-11-19T19:00:00+00:00,58071.48761101246,0.75
236,2021-11-19T20:00:00+00:00,57843.868935977436,0.75
237,2021-11-19T21:00:00+00:00,57836.36209952148,0.75
238,2021-11-19T22:00:00+00:00,57845.554892961154,0.75
239,2021-11-19T23:00:00+00:00,58076.935301661266,0.75
240,2021-11-20T00:00:00+00:00,58254.317829775726,1.0
241,2021-11-20T01:00:00+00:00,58810.93751912031,1.0
242,2021-11-20T02:00:00+00:00,58811.16291631689,1.0
243,2021-11-20T03:00:00+00:00,58530.344606304854,1.0
244,2021-11-20T04:00:00+00:00,58506.552697349776,1.0
245,2021-11-20T05:00:00+00:00,58420.192092069774,1.0
246,2021-11-20T06:00:00+00:00,58648.95932784949,1.0
247,2021-11-20T07:00:00+00:00,58398.527925434995,1.0
248,2021-11-20T08:00:00+00:00,58478.41385999576,1.0
249,2021-11-20T09:00:00+00:00,58501.627471015265,1.0
250,2021-11-20T10:00:00+00:00,58491.62629856276,1.0
251,2021-11-20T11:00:00+00:00,58638.277081655746,1.0
252,2021-11-20T12:00:00+00:00,58576.18204525175,1.0
253,2021-11-20T13:00:00+00:00,58483.17543109161,1.0
254,2021-11-20T14:00:00+00:00,58360.09048285653,1.0
255,2021-11-20T15:00:00+00:00,57616.972860857764,1.0
256,2021-11-20T16:00:00+00:00,57796.67334843982,1.0
257,2021-11-20T17:00:00+00:00,57934.923613160485,1.0
258,2021-11-20T18:00:00+00:00,59437.54689489337,1.0
259,2021-11-20T19:00:00+00:00,59445.57574014016,1.0
260,2021-11-20T20:00:00+00:00,59428.9712773934,1.0
261,2021-11-20T21:00:00+00:00,59613.10506757282,1.0
262,2021-11-20T22:00:00+00:00,59706.01639515519,1.0
263,2021-11-20T23:00:00+00:00,59723.03459611018,1.0
264,0,0.0,0.0
265,0,0.0,0.0
266,0,0.0,0.0
267,0,0.0,0.0
268,0,0.0,0.0
269,0,0.0,0.0
270,0,0.0,0.0
271,0,0.0,0.0
272,0,0.0,0.0
273,0,0.0,0.0
274,0,0.0,0.0
275,0,0.0,0.0
276,0,0.0,0.0
277,0,0.0,0.0
278,0,0.0,0.0
279,0,0.0,0.0
280,0,0.0,0.0
281,0,0.0,0.0
282,0,0.0,0.0
283,0,0.0,0.0
284,0,0.0,0.0
285,0,0.0,0.0
286,0,0.0,0.0
287,0,0.0,0.0
288,2021-11-22T00:00:00+00:00,58141.00699714284,0.25
289,2021-11-22T01:00:00+00:00,58055.88922811116,0.25
290,2021-11-22T02:00:00+00:00,57696.292571046455,0.25
291,2021-11-22T03:00:00+00:00,57404.71902833666,0.25
292,2021-11-22T04:00:00+00:00,57070.760274492786,0.25
293,2021-11-22T05:00:00+00:00,57474.74105817513,0.25
294,2021-11-22T06:00:00+00:00,57325.679269564906,0.25
295,2021-11-22T07:00:00+00:00,57275.00113596252,0.25
296,2021-11-22T08:00:00+00:00,57355.40044510036,0.25
297,2021-11-22T09:00:00+00:00,57148.116705233944,0.25
298,2021-11-22T10:00:00+00:00,57374.537544598534,0.25
299,2021-11-22T11:00:00+00:00,57194.43276109372,0.25
300,2021-11-22T12:00:00+00:00,57178.63198867623,0.25
301,2021-11-22T13:00:00+00:00,58883.458574728895,0.25
302,2021-11-22T14:00:00+00:00,58263.29085427945,0.25
303,2021-11-22T15:00:00+00:00,58208.541486950955,0.25
304,2021-11-22T16:00:00+00:00,57730.780354223876,0.25
305,2021-11-22T17:00:00+00:00,57450.28464309092,0.25
306,2021-11-22T18:00:00+00:00,56569.392148443076,0.25
307,2021-11-22T19:00:00+00:00,55970.169475788214,0.25
308,2021-11-22T20:00:00+00:00,55876.40936419212,0.25
309,2021-11-22T21:00:00+00:00,56258.05568707505,0.25
310,2021-11-22T22:00:00+00:00,56713.36693720456,0.25
311,2021-11-22T23:00:00+00:00,56269.4366921927,0.25
312,2021-11-23T00:00:00+00:00,56605.54550947699,0.0
313,2021-11-23T01:00:00+00:00,56883.09147126098,0.0
314,2021-11-23T02:00:00+00:00,56924.09697987796,0.0
315,2021-11-23T03:00:00+00:00,56952.78508973394,0.0
316,2021-11-23T04:00:00+00:00,56797.621165790806,0.0
317,2021-11-23T05:00:00+00:00,56554.30072276041,0.0
318,2021-11-23T06:00:00+00:00,56386.947991106754,0.0
319,2021-11-23T07:00:00+00:00,56012.817159481674,0.0
320,2021-11-23T08:00:00+00:00,56257.84556231386,0.0
321,2021-11-23T09:00:00+00:00,56627.865348344094,0.0
322,2021-11-23T10:00:00+00:00,56622.84079243475,0.0
323,2021-11-23T11:00:00+00:00,56141.35430791398,0.0
324,2021-11-23T12:00:00+00:00,56312.17431952346,0.0
325,2021-11-23T13:00:00+00:00,56789.60527020457,0.0
326,2021-11-23T14:00:00+00:00,57497.7769532545,0.0
327,2021-11-23T15:00:00+00:00,56888.36547906072,0.0
328,2021-11-23T16:00:00+00:00,57485.766130283126,0.0
329,2021-11-23T17:00:00+00:00,57257.05864991438,0.0
330,2021-11-23T18:00:00+00:00,57440.04989470096,0.0
331,2021-11-23T19:00:00+00:00,57784.42159782108,0.0
332,2021-11-23T20:00:00+00:00,57841.758328316835,0.0
333,2021-11-23T21:00:00+00:00,57689.47739778427,0.0
334,2021-11-23T22:00:00+00:00,57570.03452848207,0.0
335,2021-11-23T23:00:00+00:00,57551.55310271878,0.0
336,2021-11-24T00:00:00+00:00,57502.67589724754,0.3333333333333333
337,2021-11-24T01:00:00+00:00,57043.823877737355,0.3333333333333333
338,2021-11-24T02:00:00+00:00,56259.89568449042,0.3333333333333333
339,2021-11-24T03:00:00+00:00,56409.037650491955,0.3333333333333333
340,2021-11-24T04:00:00+00:00,56567.61139167754,0.3333333333333333
341,2021-11-24T05:00:00+00:00,56607.26528644569,0.3333333333333333
342,2021-11-24T06:00:00+00:00,56610.71787828585,0.3333333333333333
343,2021-11-24T07:00:00+00:00,56507.07839611332,0.3333333333333333
344,2021-11-24T08:00:00+00:00,56866.060361789314,0.3333333333333333
345,2021-11-24T09:00:00+00:00,56686.96713173275,0.3333333333333333
346,2021-11-24T10:00:00+00:00,56433.024074153414,0.3333333333333333
347,2021-11-24T11:00:00+00:00,56620.51285193755,0.3333333333333333
348,2021-11-24T12:00:00+00:00,56440.490906116254,0.3333333333333333
349,2021-11-24T13:00:00+00:00,56044.54201182729,0.3333333333333333
350,2021-11-24T14:00:00+00:00,56142.541829458416,0.3333333333333333
351,2021-11-24T15:00:00+00:00,56763.662360120725,0.3333333333333333
352,2021-11-24T16:00:00+00:00,56616.87356888569,0.3333333333333333
353,2021-11-24T17:00:00+00:00,56549.51120718921,0.3333333333333333
354,2021-11-24T18:00:00+00:00,56805.66677671495,0.3333333333333333
355,2021-11-24T19:00:00+00:00,56828.79266965925,0.3333333333333333
356,2021-11-24T20:00:00+00:00,57414.54808260795,0.3333333333333333
357,2021-11-24T21:00:00+00:00,57315.81947921214,0.3333333333333333
358,2021-11-24T22:00:00+00:00,56996.51544970127,0.3333333333333333
359,2021-11-24T23:00:00+00:00,57148.43998912569,0.3333333333333333
360,2021-11-25T00:00:00+00:00,58012.136486965035,0.25
361,2021-11-25T01:00:00+00:00,57746.720535681416,0.25
362,2021-11-25T02:00:00+00:00,57725.21188059213,0.25
363,2021-11-25T03:00:00+00:00,57756.58050833313,0.25
364,2021-11-25T04:00:00+00:00,57249.863353262095,0.25
365,2021-11-25T05:00:00+00:00,57118.82877431866,0.25
366,2021-11-25T06:00:00+00:00,57266.07848642689,0.25
367,2021-11-25T07:00:00+00:00,57661.67359379098,0.25
368,2021-11-25T08:00:00+00:00,57579.8867311693,0.25
369,2021-11-25T09:00:00+00:00,57768.507575547264,0.25
370,2021-11-25T10:00:00+00:00,57996.52004093223,0.25
371,2021-11-25T11:00:00+00:00,58015.83759740298,0.25
372,2021-11-25T12:00:00+00:00,58670.851475607225,0.25
373,2021-11-25T13:00:00+00:00,58560.343820147624,0.25
374,2021-11-25T14:00:00+00:00,58716.63400784102,0.25
375,2021-11-25T15:00:00+00:00,59060.242918075724,0.25
376,2021-11-25T16:00:00+00:00,58998.05562286112,0.25
377,2021-11-25T17:00:00+00:00,59172.18487026091,0.25
378,2021-11-25T18:00:00+00:00,59129.630906832885,0.25
379,2021-11-25T19:00:00+00:00,58867.14334258539,0.25
380,2021-11-25T20:00:00+00:00,58867.344546320106,0.25
381,2021-11-25T21:00:00+00:00,58825.29962989752,0.25
382,2021-11-25T22:00:00+00:00,58892.940210795074,0.25
383,2021-11-25T23:00:00+00:00,58973.431919962844,0.25
384,2021-11-26T00:00:00+00:00,58710.69315966725,0.5
385,2021-11-26T01:00:00+00:00,58605.442065576484,0.5
386,2021-11-26T02:00:00+00:00,58206.83755737318,0.5
387,2021-11-26T03:00:00+00:00,57915.367203660586,0.5
388,2021-11-26T04:00:00+00:00,57828.307411655835,0.5
389,2021-11-26T05:00:00+00:00,57847.57488110469,0.5
390,2021-11-26T06:00:00+00:00,57577.129260223744,0.5
391,2021-11-26T07:00:00+00:00,56982.92814796899,0.5
392,2021-11-26T08:00:00+00:00,55135.91453701959,0.5
393,2021-11-26T09:00:00+00:00,54881.292838951704,0.5
394,2021-11-26T10:00:00+00:00,54408.045059335476,0.5
395,2021-11-26T11:00:00+00:00,53857.825281399964,0.5
396,2021-11-26T12:00:00+00:00,54269.45816359231,0.5
397,2021-11-26T13:00:00+00:00,54584.69802416421,0.5
398,2021-11-26T14:00:00+00:00,54676.46088112468,0.5
399,2021-11-26T15:00:00+00:00,54396.96003566111,0.5
400,2021-11-26T16:00:00+00:00,54299.89367890971,0.5
401,2021-11-26T17:00:00+00:00,54264.318405413665,0.5
402,2021-11-26T18:00:00+00:00,54097.797931204535,0.5
403,2021-11-26T19:00:00+00:00,54350.90540883932,0.5
404,2021-11-26T20:00:00+00:00,54522.76942438647,0.5
405,2021-11-26T21:00:00+00:00,54001.13186233463,0.5
406,2021-11-26T22:00:00+00:00,54078.51095601461,0.5
407,2021-11-26T23:00:00+00:00,53727.57056966142,0.5
408,0,0.0,0.0
409,0,0.0,0.0
410,0,0.0,0.0
411,0,0.0,0.0
412,0,0.0,0.0
413,0,0.0,0.0
414,0,0.0,0.0
415,0,0.0,0.0
416,0,0.0,0.0
417,0,0.0,0.0
418,0,0.0,0.0
419,0,0.0,0.0
420,0,0.0,0.0
421,0,0.0,0.0
422,0,0.0,0.0
423,0,0.0,0.0
424,0,0.0,0.0
425,0,0.0,0.0
426,0,0.0,0.0
427,0,0.0,0.0
428,0,0.0,0.0
429,0,0.0,0.0
430,0,0.0,0.0
431,0,0.0,0.0
432,0,0.0,0.0
433,0,0.0,0.0
434,0,0.0,0.0
435,0,0.0,0.0
436,0,0.0,0.0
437,0,0.0,0.0
438,0,0.0,0.0
439,0,0.0,0.0
440,0,0.0,0.0
441,0,0.0,0.0
442,0,0.0,0.0
443,0,0.0,0.0
444,0,0.0,0.0
445,0,0.0,0.0
446,0,0.0,0.0
447,0,0.0,0.0
448,0,0.0,0.0
449,0,0.0,0.0
450,0,0.0,0.0
451,0,0.0,0.0
452,0,0.0,0.0
453,0,0.0,0.0
454,0,0.0,0.0
455,0,0.0,0.0
456,2021-11-29T00:00:00+00:00,57733.52631346596,0.0
457,2021-11-29T01:00:00+00:00,57657.1940493016,0.0
458,2021-11-29T02:00:00+00:00,57324.17537175767,0.0
459,2021-11-29T03:00:00+00:00,57370.07543592661,0.0
460,2021-11-29T04:00:00+00:00,57271.29232802328,0.0
461,2021-11-29T05:00:00+00:00,57354.94753566143,0.0
462,2021-11-29T06:00:00+00:00,57449.983606987036,0.0
463,2021-11-29T07:00:00+00:00,57537.28550555101,0.0
464,2021-11-29T08:00:00+00:00,57267.73846585236,0.0
465,2021-11-29T09:00:00+00:00,56864.944781657985,0.0
466,2021-11-29T10:00:00+00:00,57186.940182287384,0.0
467,2021-11-29T11:00:00+00:00,56898.88478115695,0.0
468,2021-11-29T12:00:00+00:00,56923.832234778805,0.0
469,2021-11-29T13:00:00+00:00,57311.037533878916,0.0
470,2021-11-29T14:00:00+00:00,57048.503615323396,0.0
471,2021-11-29T15:00:00+00:00,57145.82233731649,0.0
472,2021-11-29T16:00:00+00:00,57473.611801235274,0.0
473,2021-11-29T17:00:00+00:00,58640.3574339251,0.0
474,2021-11-29T18:00:00+00:00,58657.390445951525,0.0
475,2021-11-29T19:00:00+00:00,57891.232166351125,0.0
476,2021-11-29T20:00:00+00:00,58063.7486414612,0.0
477,2021-11-29T21:00:00+00:00,58272.44940198665,0.0
478,2021-11-29T22:00:00+00:00,58069.27649244962,0.0
479,2021-11-29T23:00:00+00:00,57797.955674483404,0.0
480,2021-11-30T00:00:00+00:00,57716.49535491764,0.0
481,2021-11-30T01:00:00+00:00,57289.554382314906,0.0
482,2021-11-30T02:00:00+00:00,57380.43336455316,0.0
483,2021-11-30T03:00:00+00:00,57115.10941439101,0.0
484,2021-11-30T04:00:00+00:00,57226.53948116796,0.0
485,2021-11-30T05:00:00+00:00,56365.31748109188,0.0
486,2021-11-30T06:00:00+00:00,56558.219363166405,0.0
487,2021-11-30T07:00:00+00:00,56528.343383274485,0.0
488,2021-11-30T08:00:00+00:00,56791.456492531936,0.0
489,2021-11-30T09:00:00+00:00,56760.29433863402,0.0
490,2021-11-30T10:00:00+00:00,57163.85634525662,0.0
491,2021-11-30T11:00:00+00:00,57625.582661552595,0.0
492,2021-11-30T12:00:00+00:00,57837.706190297926,0.0
493,2021-11-30T13:00:00+00:00,58330.2032805951,0.0
494,2021-11-30T14:00:00+00:00,58413.08278494748,0.0
495,2021-11-30T15:00:00+00:00,57408.833845508336,0.0
496,2021-11-30T16:00:00+00:00,56729.37534570036,0.0
497,2021-11-30T17:00:00+00:00,57400.86824016642,0.0
498,2021-11-30T18:00:00+00:00,58242.41163185701,0.0
499,2021-11-30T19:00:00+00:00,57649.61092158047,0.0
500,2021-11-30T20:00:00+00:00,57422.67328304137,0.0
501,2021-11-30T21:00:00+00:00,57111.651399544455,0.0
502,2021-11-30T22:00:00+00:00,57289.3446942404,0.0
503,2021-11-30T23:00:00+00:00,56958.65348341463,0.0
504,0,0.0,0.0
505,0,0.0,0.0
506,0,0.0,0.0
507,0,0.0,0.0
508,0,0.0,0.0
